Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Mag_E
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.003009033203125,0.001,8.308277260189048e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.003046875,0.001,1.3053448612868618e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0030619516670087428,0.001,1.456108107078262e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.003023726759620339,0.001,1.0115717002813696e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,-0.003039000247178056,0.001,1.1978379308158534e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0029855018522319354,0.001,5.197417037324877e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,-0.003000775339789652,0.001,7.231076639253015e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.0030160488273473685,0.001,9.23248221041941e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0030619516670087428,0.001,1.456108107078262e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,-0.003039000247178056,0.001,1.1978379308158534e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.0030544133335043714,0.001,1.3714610511420435e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.0030160488273473685,0.001,9.23248221041941e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,-0.0030314619136736845,0.001,1.1123738033294487e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.003046875,0.001,1.3053448612868618e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.0012109375,0.001,1.074665397320653e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.00123046875,0.001,1.1494545803920462e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.0012190808172074946,0.001,1.104871585739447e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.00125,0.001,1.1968481574852798e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.0012386120672074946,0.001,1.1679035138416133e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0012272241344149892,0.001,1.1392755311662092e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,1.0568151354971648e-05,0.001,1.2261523592913707e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,-9.052283017091038e-06,0.001,2.1618261321043063e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,2.577436275691955e-05,0.001,4.3525714529615614e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-2.8672717389153723e-05,0.001,3.0294295582322713e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,6.153928384856865e-06,0.001,1.3622455163430606e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,4.0980574158867454e-05,0.001,4.482415053158214e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,1.0568151354971648e-05,0.001,1.2261523592913707e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,3.0081349477262856e-05,0.001,1.846785952157477e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,-4.44666667299861e-06,0.001,1.9259756360423813e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,4.959454759955406e-05,0.001,9.349269650971651e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,1.5066531449292596e-05,0.001,9.874244406485712e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-1.9461484700968868e-05,0.001,2.6373029664702508e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0006447063439641256,0.001,2.7892079349329044e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.000669014887286585,0.001,1.0959083812192144e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0006631478220370125,0.001,1.5203900543140625e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0006933234306090443,0.001,8.531102345977203e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0006874563653594719,0.001,3.785482079419769e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0006815893001098994,0.001,9.83429275561834e-08
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0006447063439641256,0.001,2.7892079349329044e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0006228900157272746,0.001,3.945943472204621e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.000669014887286585,0.001,1.0959083812192144e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0006010736874904236,0.001,4.843613064208167e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0006471985590497339,0.001,2.5317749628386148e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0006933234306090443,0.001,8.531102345977203e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0006447063439641256,0.001,2.7892079349329044e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0006631478220370125,0.001,1.5203900543140625e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0006385629379500086,0.001,3.1473161268498593e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0006815893001098994,0.001,9.83429275561834e-08
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0006570044160228955,0.001,1.9435320919496753e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0006324195319358917,0.001,3.4977833292871194e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0006447063439641256,0.001,2.7892079349329044e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0006385629379500086,0.001,3.1473161268498593e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0006228900157272746,0.001,3.945943472204621e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0006324195319358917,0.001,3.4977833292871194e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0006167466097131576,0.001,4.231680947273981e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0006010736874904236,0.001,4.843613064208167e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0041796875,0.001,5.473306837969487e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.00416015625,0.001,7.570977692876836e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.769290123456791e-05,-0.004160035686728395,0.001,7.580851715227683e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.004140625,0.001,9.630458848475165e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.769290123456791e-05,-0.0041405044367283945,0.001,9.599252080049162e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5385802469135807e-05,-0.00414038387345679,0.001,9.618964014302745e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5385802469135807e-05,-0.00414038387345679,0.001,9.618964014302745e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.2415123456790128e-05,-0.004157865547839506,0.001,7.820207228534677e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.769290123456791e-05,-0.004160035686728395,0.001,7.580851715227683e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.9444444444444445e-05,-0.004175347222222222,0.001,5.959170952762072e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.472222222222222e-05,-0.004177517361111111,0.001,5.708097607090283e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0041796875,0.001,5.473306837969487e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.001722682800343762,0.001,2.206991340263171e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0017299064537185807,0.001,2.186670217034445e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0017095662433062458,0.001,2.235493975817582e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0017371301070933992,0.001,2.1646180584183155e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0017167898966810643,0.001,2.2194289503087574e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0016964496862687294,0.001,2.261326992793209e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0017526670250125065,0.001,2.1258620236363488e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0017245583556406178,0.001,2.200383130084526e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0017448985660529527,0.001,2.1379200007871003e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.0016964496862687294,0.001,2.261326992793209e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0017167898966810643,0.001,2.2194289503087574e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0017371301070933992,0.001,2.1646180584183155e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.002356765894858442,0.001,2.7254917284411196e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0023848413624904686,0.001,5.54609957740259e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0023567655137190493,0.001,2.7304836440920974e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0024129168301224957,0.001,8.373355965921718e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.002384840981351076,0.001,5.591758276130663e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0023567651325796563,0.001,2.743650868337697e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.002356765894858442,0.001,2.7254917284411196e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0023567655137190493,0.001,2.7304836440920974e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0023286250101875014,0.001,1.6036261196609845e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0023567651325796563,0.001,2.743650868337697e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0023286246290481084,0.001,1.6681116340978197e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.002300484125516561,0.001,2.984471869617213e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.003562179754979932,0.001,3.8585758708282005e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0035515464769520595,0.001,5.939085871258092e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.003578361137635892,0.001,5.681569574826964e-08
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0035409131989241876,0.001,7.840585247873671e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.00356772785960802,0.001,2.274659159227939e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.003594542520291852,0.001,5.906260176698053e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.003562179754979932,0.001,3.8585758708282005e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.003578361137635892,0.001,5.681569574826964e-08
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.003578945469416609,0.001,8.199199675075114e-08
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.003594542520291852,0.001,5.906260176698053e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0035951268520725693,0.001,6.214954835695057e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.003595711183853286,0.001,6.138428542521482e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.003562179754979932,0.001,3.8585758708282005e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0035528619720415176,0.001,5.727795555973881e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0035515464769520595,0.001,5.939085871258092e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.003543544189103104,0.001,7.271615297126338e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0035422286940136457,0.001,7.38069171614732e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0035409131989241876,0.001,7.840585247873671e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.003562179754979932,0.001,3.8585758708282005e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.003578945469416609,0.001,8.199199675075114e-08
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0035528619720415176,0.001,5.727795555973881e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.003595711183853286,0.001,6.138428542521482e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.003569627686478195,0.001,1.856003555344378e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.003543544189103104,0.001,7.271615297126338e-07
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.4089241822892856e-05,-0.004478726807313398,0.001,1.2470828051783884e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.2044620911446428e-05,-0.004465925903656701,0.001,1.2778370107324313e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.2044620911446428e-05,-0.004494688721039512,0.001,1.1905025155956257e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.004453125000000002,0.001,1.3036197616682807e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.004481887817382815,0.001,1.2298077386300992e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.004510650634765626,0.001,1.1289532286858699e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.004510650634765626,0.001,1.1289532286858699e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.004516282081604005,0.001,1.0868081598608933e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.2044620911446428e-05,-0.004494688721039512,0.001,1.1905025155956256e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.004521913528442383,0.001,1.062157130500039e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.704462091144643e-05,-0.004500320167877891,0.001,1.1624669075917792e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.4089241822892856e-05,-0.004478726807313398,0.001,1.2470828051783884e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.004465560913085939,0.001,1.283438379648618e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.0044593429565429705,0.001,1.2902808111700135e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.704462091144643e-05,-0.004472143860199668,0.001,1.26125518678294e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.004453125000000002,0.001,1.3036197616682807e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.2044620911446428e-05,-0.004465925903656701,0.001,1.2778370107324313e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.4089241822892856e-05,-0.004478726807313398,0.001,1.2470828051783884e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.004465560913085939,0.001,1.283438379648618e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.740135673649568e-05,-0.00444385278583841,0.001,1.311175307425966e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.0044593429565429705,0.001,1.2902808111700135e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.4802713472991358e-05,-0.004422144658590881,0.001,1.3147952758916425e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.2401356736495679e-05,-0.0044376348292954415,0.001,1.3165298925973792e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.004453125000000002,0.001,1.3036197616682807e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.00438369031860819,0.001,6.707564776759683e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.004398273189836261,0.001,5.803241233921934e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.004394764471964725,0.001,6.021698538169393e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.004412856061064332,0.001,4.9098539083420246e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0044093473431927955,0.001,5.104058010896032e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.004405838625321259,0.001,5.349134785054035e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.00438369031860819,0.001,6.707564776759683e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.004372616165251655,0.001,7.369179019385033e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.004398273189836261,0.001,5.803241233921934e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0043615420118951215,0.001,8.03069700270897e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.004387199036479727,0.001,6.502084190721232e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.004412856061064332,0.001,4.9098539083420246e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.00438369031860819,0.001,6.707564776759683e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.004394764471964725,0.001,6.021698538169393e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0043721446375443946,0.001,7.397254709694094e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.004405838625321259,0.001,5.349134785054035e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.004383218790900929,0.001,6.745981709916255e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.004360598956480599,0.001,8.084417189658444e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.004345905322420291,0.001,8.88327484739001e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.004353723667157706,0.001,8.452451859388173e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.00436479782051424,0.001,7.81852761004074e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0043615420118951215,0.001,8.03069700270897e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.004372616165251655,0.001,7.369179019385033e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.00438369031860819,0.001,6.707564776759683e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.00438369031860819,0.001,6.707564776759683e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.0043721446375443946,0.001,7.397254709694094e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.00436479782051424,0.001,7.81852761004074e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.004360598956480599,0.001,8.084417189658444e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.004353252139450444,0.001,8.478600211571328e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.004345905322420291,0.001,8.88327484739001e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,-0.004052734375,0.001,1.6158910114028086e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.5299211248285324e-05,-0.004076592506858711,0.001,1.4824711046756792e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,-0.0040576171875,0.001,1.586636139046547e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.059842249657065e-05,-0.004100450638717421,0.001,1.321603046365772e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,4.0299211248285325e-05,-0.004081475319358711,0.001,1.4559147310877806e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0040625,0.001,1.577060567676696e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.004140625,0.001,9.630458848475165e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0041015625,0.001,1.3025521305424067e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,4.0299211248285325e-05,-0.004120537819358711,0.001,1.1506933864668675e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.0040625,0.001,1.577060567676696e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,4.0299211248285325e-05,-0.004081475319358711,0.001,1.4559147310877806e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.059842249657065e-05,-0.004100450638717421,0.001,1.321603046365772e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,-0.004140625,0.001,9.630458848475165e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,4.0299211248285325e-05,-0.004120537819358711,0.001,1.1506933864668675e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.769290123456791e-05,-0.0041405044367283945,0.001,9.599252080049162e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.059842249657065e-05,-0.004100450638717421,0.001,1.321603046365772e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.7992112482853228e-05,-0.004120417256087106,0.001,1.1486337126499167e-05
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5385802469135807e-05,-0.00414038387345679,0.001,9.618964014302745e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0028331704471329963,0.001,2.9181747559917526e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.0028721839488030313,0.001,4.199808418072577e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0028508816239415447,0.001,3.641199734612795e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.002911197450473066,0.001,4.57367772724747e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0028898951256115793,0.001,4.477411631862083e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.002868592800750093,0.001,4.182842570170378e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.002868592800750093,0.001,4.182842570170378e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,3.7500000000000003e-05,0.0028898951256115793,0.001,4.477411631862083e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,1.25e-05,0.002886141727767267,0.001,4.512824505785185e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,5e-05,0.002911197450473066,0.001,4.57367772724747e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,2.5e-05,0.0029074440526287533,0.001,4.614177862312333e-06
500GHz,1,0.0,180.0,1.21292090980425e-19,6.636046824471356e-10,0.0,0.002903690654784441,0.001,4.646312486286274e-06
